,date,ticker,value
5411,2014-02-01,EMR,29517
5412,2014-02-01,ENS,34783
5413,2014-02-01,ENTG,29183
5414,2014-02-01,EFX,20059
5415,2014-02-01,EVR,31921
5416,2014-02-01,EXPE,24595
5417,2014-02-01,EXPD,47371
5418,2014-02-01,FFIV,7015
5419,2014-02-01,FDS,6897
5420,2014-02-01,FICO,14046
5421,2014-02-01,FDX,21801
5422,2014-02-01,FIS,20688
5423,2014-02-01,FITB,68678
5424,2014-02-01,FAF,97023
5425,2014-02-01,FRCB,4055
5426,2014-02-01,FSLR,11277
5427,2014-02-01,FI,13829
5428,2014-02-01,FLR,30486
5429,2014-02-01,FNB,134352
5430,2014-02-01,FL,39844
5431,2014-02-01,F,129195
5432,2014-02-01,FTNT,37386
5433,2014-02-01,FOSL,9820
5434,2014-02-01,BEN,14406
5435,2014-02-01,FCN,61935
5436,2014-02-01,FULT,125791
5437,2014-02-01,GME,33484
5438,2014-02-01,GAP,40020
5439,2014-02-01,IT,7417
5440,2014-02-01,GD,22731
5441,2014-02-01,GIS,27620
5442,2014-02-01,GCO,21686
5443,2014-02-01,GNTX,28588
5444,2014-02-01,GPC,18902
5445,2014-02-01,GNW,174019
5446,2014-02-01,GIL,22815
5447,2014-02-01,GPN,3570
5448,2014-02-01,GS,10529
5449,2014-02-01,GT,65938
5450,2014-02-01,GGG,5897
5451,2014-02-01,GHC,3185
5452,2014-02-01,GWW,2366
5453,2014-02-01,GES,49212
5454,2014-02-01,HWC,46962
5455,2014-02-01,HBI,17426
5456,2014-02-01,THG,41442
5457,2014-02-01,HAS,7575
5458,2014-02-01,HEI,13513
5459,2014-02-01,JKHY,11078
5460,2014-02-01,HSY,7510
5461,2014-02-01,HOLX,18536
5462,2014-02-01,HD,10578
5463,2014-02-01,HON,10673
5464,2014-02-01,HRL,30061
5465,2014-02-01,HUBG,45979
5466,2014-02-01,HUM,7371
5467,2014-02-01,HBAN,174345
5468,2014-02-01,HII,27600
5469,2014-02-01,H,37668
5470,2014-02-01,IEX,17797
5471,2014-02-01,ITW,27797
5472,2014-02-01,INGR,20141
5473,2014-02-01,INTC,24658
5474,2014-02-01,IBM,6830
5475,2014-02-01,IPG,34182
5476,2014-02-01,INTU,16622
5477,2014-02-01,ISRG,1945
5478,2014-02-01,LQD,83103
5479,2014-02-01,EMB,15249
5480,2014-02-01,HYG,194396
5481,2014-02-01,IGIB,9989
5482,2014-02-01,ITRI,7555
5483,2014-02-01,ZD,25987
5484,2014-02-01,JBL,37060
5485,2014-02-01,JACK,37944
5486,2014-02-01,JLL,5558
5487,2014-02-01,JPM,33118
5488,2014-02-01,KAR,73411
5489,2014-02-01,KBR,78626
5490,2014-02-01,K,3585
5491,2014-02-01,KMT,46853
5492,2014-02-01,KEY,128594
5493,2014-02-01,KMB,7527
5494,2014-02-01,KEX,31904
5495,2014-02-01,KLAC,9933
5496,2014-02-01,KSS,27958
5497,2014-02-01,KR,45189
5498,2014-02-01,LZB,39432
5499,2014-02-01,LSTR,54512
5500,2014-02-01,EL,19426
5501,2014-02-01,LEA,24532
5502,2014-02-01,LEG,39674
5503,2014-02-01,LDOS,25001
5504,2014-02-01,LECO,20024
5505,2014-02-01,LNC,8664
5506,2014-02-01,LYV,104999
5507,2014-02-01,LOW,32670
5508,2014-02-01,LPLA,23657
5509,2014-02-01,MTB,11844
5510,2014-02-01,M,17205
5511,2014-02-01,SHOO,32757
5512,2014-02-01,MGA,24751
5513,2014-02-01,MAN,30468
5514,2014-02-01,MFC,140522
5515,2014-02-01,MAR,26414
5516,2014-02-01,VAC,35270
5517,2014-02-01,MAS,18750
5518,2014-02-01,MTZ,48236
5519,2014-02-01,MA,502
5520,2014-02-01,MAT,16588
5521,2014-02-01,MCD,9363
5522,2014-02-01,MCK,6523
5523,2014-02-01,MD,20163
5524,2014-02-01,MET,51422
5525,2014-02-01,MSFT,33950
5526,2014-02-01,MHK,1805
5527,2014-02-01,MOH,32180
5528,2014-02-01,TAP,24427
5529,2014-02-01,MCO,15111
5530,2014-02-01,MS,60835
5531,2014-02-01,MRC,76535
5532,2014-02-01,MSM,30018
5533,2014-02-01,MSCI,32613
5534,2014-02-01,MLI,38868
5535,2014-02-01,MUSA,37244
5536,2014-02-01,NDAQ,48295
5537,2014-02-01,NTAP,15552
5538,2014-02-01,NTGR,19235
5539,2014-02-01,NWL,18974
5540,2014-02-01,NWSA,117253
5541,2014-02-01,NKE,14322
5542,2014-02-01,NDSN,17934
5543,2014-02-01,JWN,17616
5544,2014-02-01,NSC,10161
5545,2014-02-01,NTRS,26762
5546,2014-02-01,NOC,21481
5547,2014-02-01,NUS,6262
5548,2014-02-01,NVDA,40289
5549,2014-02-01,NVR,1190
5550,2014-02-01,ORLY,6054
5551,2014-02-01,ORI,160780
5552,2014-02-01,ON,11042
5553,2014-02-01,OTEX,10037
5554,2014-02-01,ORCL,33538
5555,2014-02-01,OSK,48988
5556,2014-02-01,OMI,29420
5557,2014-02-01,PH,19041
5558,2014-02-01,PDCO,20563
5559,2014-02-01,PENN,131450
5560,2014-02-01,PAG,20853
5561,2014-02-01,PEP,14636
5562,2014-02-01,PM,3908
5563,2014-02-01,PPC,82413
5564,2014-02-01,HYS,29902
5565,2014-02-01,PBI,116051
5566,2014-02-01,PNC,21452
5567,2014-02-01,BPOP,60021
5568,2014-02-01,POST,26758
5569,2014-02-01,PFG,23274
5570,2014-02-01,PRGS,8738
5571,2014-02-01,PSEC,168498
5572,2014-02-01,PB,10533
5573,2014-02-01,PRU,29685
5574,2014-02-01,PTC,36904
5575,2014-02-01,PHM,63992
5576,2014-02-01,QCOM,7019
5577,2014-02-01,PWR,44415
5578,2014-02-01,DGX,19789
5579,2014-02-01,RL,6737
5580,2014-02-01,RJF,37652
5581,2014-02-01,RRX,33103
5582,2014-02-01,RF,168881
5583,2014-02-01,RGA,35461
5584,2014-02-01,UPBD,39402
5585,2014-02-01,RSG,76489
5586,2014-02-01,RMD,13548
5587,2014-02-01,RHI,41979
5588,2014-02-01,ROK,16005
5589,2014-02-01,ROP,12353
5590,2014-02-01,ROST,3658
5591,2014-02-01,SBH,26995
5592,2014-02-01,HSIC,9399
5593,2014-02-01,SCHW,73933
5594,2014-02-01,SAIC,39239
5595,2014-02-01,PRKS,58509
5596,2014-02-01,SEIC,26612
5597,2014-02-01,SMTC,9952
5598,2014-02-01,SCI,108605
5599,2014-02-01,SLAB,9405
5600,2014-02-01,SWKS,22363
5601,2014-02-01,SLM,47655
5602,2014-02-01,AOS,20032
5603,2014-02-01,SJM,13313
5604,2014-02-01,SNA,16150
5605,2014-02-01,LUV,161872
5606,2014-02-01,SPR,72148
5607,2014-02-01,SAVEQ,66537
5608,2014-02-01,SSNC,23752
5609,2014-02-01,STT,8260
5610,2014-02-01,SF,41037
5611,2014-02-01,SYK,12578
5612,2014-02-01,SPWRQ,21358
5613,2014-02-01,SYNA,12460
5614,2014-02-01,SNX,8275
5615,2014-02-01,SNPS,31777
5616,2014-02-01,SYY,27297
5617,2014-02-01,TTWO,70972
5618,2014-02-01,TGT,24478
5619,2014-02-01,TDY,24415
5620,2014-02-01,TDC,27965
5621,2014-02-01,TER,36049
5622,2014-02-01,TEX,58935
5623,2014-02-01,TTEK,93305
5624,2014-02-01,TXRH,20903
5625,2014-02-01,TKR,38475
5626,2014-02-01,TJX,5530
5627,2014-02-01,TD,18131
5628,2014-02-01,TRV,20661
5629,2014-02-01,THS,19520
5630,2014-02-01,TGI,9927
5631,2014-02-01,TRMK,25806
5632,2014-02-01,TUPBQ,8761
5633,2014-02-01,TSN,39889
5634,2014-02-01,UMBF,3567
5635,2014-02-01,UNP,10849
5636,2014-02-01,UPS,27448
5637,2014-02-01,UNH,14389
5638,2014-02-01,UHS,11431
5639,2014-02-01,UNM,56650
5640,2014-02-01,URBN,42168
5641,2014-02-01,USB,42195
5642,2014-02-01,VFC,16710
5643,2014-02-01,MTN,9966
5644,2014-02-01,VLY,109057
5645,2014-02-01,VMI,16332
5646,2014-02-01,VRNT,26243
5647,2014-02-01,VRSN,21318
5648,2014-02-01,VSH,47964
5649,2014-02-01,WMT,16562
5650,2014-02-01,WAFD,17894
5651,2014-02-01,WM,24725
5652,2014-02-01,WTS,39212
5653,2014-02-01,WBS,55873
5654,2014-02-01,WFC,31163
5655,2014-02-01,WEN,46892
5656,2014-02-01,WCC,26837
5657,2014-02-01,WDC,7683
5658,2014-02-01,WU,73824
5659,2014-02-01,WHR,7745
5660,2014-02-01,WLY,38072
5661,2014-02-01,WSM,3466
5662,2014-02-01,WTFC,36392
5663,2014-02-01,WWW,19398
5664,2014-02-01,ZBH,11432
5665,2014-02-01,ZION,57934
5666,2019-07-01,MMM,33016
5667,2019-07-01,ABT,76814
5668,2019-07-01,AFL,81281
5669,2019-07-01,ALGN,20023
5670,2019-07-01,GOOG,190
5671,2019-07-01,GOOGL,3826
5672,2019-07-01,AMZN,3660
5673,2019-07-01,AMT,38801
5674,2019-07-01,ADI,34878
5675,2019-07-01,AAPL,40415
5676,2019-07-01,ATR,65211
5677,2019-07-01,AUB,14147
5678,2019-07-01,BRK/B,1658
5679,2019-07-01,BF/B,70380
5680,2019-07-01,CHD,93048
5681,2019-07-01,CLX,14960
5682,2019-07-01,CL,77250
5683,2019-07-01,CBSH,70614
5684,2019-07-01,COST,30530
5685,2019-07-01,DHR,51480
5686,2019-07-01,DIS,61004
5687,2019-07-01,D,8689
5688,2019-07-01,ECL,46812
5689,2019-07-01,ENB,102003
5690,2019-07-01,XOM,12519
5691,2019-07-01,FLS,75932
5692,2019-07-01,IT,29359
5693,2019-07-01,GWRE,51690
5694,2019-07-01,HLT,57606
5695,2019-07-01,HD,1110
5696,2019-07-01,ILMN,25831
5697,2019-07-01,IBM,1731
5698,2019-07-01,TIP,29444
5699,2019-07-01,SHY,16435
5700,2019-07-01,EFA,8242
5701,2019-07-01,IWM,4367
5702,2019-07-01,STIP,2055
5703,2019-07-01,JNJ,54810
5704,2019-07-01,LFUS,10395
5705,2019-07-01,MTB,1221
5706,2019-07-01,MKC,35607
5707,2019-07-01,MRK,2400
5708,2019-07-01,MSFT,66656
5709,2019-07-01,NEOG,125207
5710,2019-07-01,NEE,35400
5711,2019-07-01,NSC,36450
5712,2019-07-01,DNOW,218418
5713,2019-07-01,PYPL,47215
5714,2019-07-01,PEP,56052
5715,2019-07-01,PFE,7453
5716,2019-07-01,STPZ,5350
5717,2019-07-01,PG,53411
5718,2019-07-01,SITE,70293
5719,2019-07-01,SPIP,18090
5720,2019-07-01,TSCO,51529
5721,2019-07-01,THS,86530
5722,2019-07-01,VOO,7000
5723,2019-07-01,VO,2347
5724,2019-07-01,VB,5498
5725,2019-07-01,VTI,1561
5726,2019-07-01,VWO,5000
5727,2019-07-01,VTIP,20060
5728,2019-07-01,VCSH,5275
5729,2019-07-01,VRSK,52602
5730,2019-07-01,V,39876
5731,2019-07-01,WST,72133
5732,2019-07-01,WWD,2300
5733,2020-10-01,MMM,2679
5734,2020-10-01,ABT,76488
5735,2020-10-01,ADBE,590
5736,2020-10-01,GOOGL,3736
5737,2020-10-01,GOOG,190
5738,2020-10-01,AMZN,3243
5739,2020-10-01,AMT,35460
5740,2020-10-01,ADI,38411
5741,2020-10-01,AAPL,150457
5742,2020-10-01,ATR,61735
5743,2020-10-01,T,7695
5744,2020-10-01,BRK/B,3597
5745,2020-10-01,BR,39488
5746,2020-10-01,BF/B,69249
5747,2020-10-01,CHD,90074
5748,2020-10-01,CLX,13753
5749,2020-10-01,CL,82197
5750,2020-10-01,COST,27602
5751,2020-10-01,DHR,47576
5752,2020-10-01,DIS,60586
5753,2020-10-01,D,9117
5754,2020-10-01,DUK,5035
5755,2020-10-01,ECL,42430
5756,2020-10-01,XOM,16805
5757,2020-10-01,FBIN,2850
5758,2020-10-01,IT,31359
5759,2020-10-01,GWRE,50695
5760,2020-10-01,HLT,59553
5761,2020-10-01,HD,1710
5762,2020-10-01,ILMN,24696
5763,2020-10-01,QQQ,1020
5764,2020-10-01,AGG,3650
5765,2020-10-01,IWM,3552
5766,2020-10-01,SHY,37425
5767,2020-10-01,TIP,35429
5768,2020-10-01,EFA,7760
5769,2020-10-01,STIP,2920
5770,2020-10-01,JNJ,53791
5771,2020-10-01,LLY,1750
5772,2020-10-01,MTB,36849
5773,2020-10-01,MKC,34870
5774,2020-10-01,MRK,3100
5775,2020-10-01,MSFT,59921
5776,2020-10-01,NEOG,118254
5777,2020-10-01,NEE,32910
5778,2020-10-01,NSC,34988
5779,2020-10-01,PYPL,47809
5780,2020-10-01,PEP,57134
5781,2020-10-01,PFE,5910
5782,2020-10-01,STPZ,4445
5783,2020-10-01,PG,52344
5784,2020-10-01,SITE,67159
5785,2020-10-01,SPIP,45325
5786,2020-10-01,SQ,79434
5787,2020-10-01,SYK,960
5788,2020-10-01,TSCO,50967
5789,2020-10-01,TYL,14445
5790,2020-10-01,UBER,160365
5791,2020-10-01,VB,3775
5792,2020-10-01,VOO,10927
5793,2020-10-01,VTI,1744
5794,2020-10-01,VWO,5000
5795,2020-10-01,VTIP,70430
5796,2020-10-01,VCSH,30040
5797,2020-10-01,VGT,918
5798,2020-10-01,VRSK,49792
5799,2020-10-01,VZ,4503
5800,2020-10-01,V,38124
5801,2020-10-01,WST,61407
5802,2020-10-01,WWD,3300
5803,2021-07-01,MMM,1325
5804,2021-07-01,ABT,78738
5805,2021-07-01,ADBE,410
5806,2021-07-01,AMZN,3006
5807,2021-07-01,AMT,36866
5808,2021-07-01,ADI,42629
5809,2021-07-01,ANGI,337856
5810,2021-07-01,AAPL,126964
5811,2021-07-01,ATR,62931
5812,2021-07-01,SAM,5986
5813,2021-07-01,BR,42023
5814,2021-07-01,CHD,93346
5815,2021-07-01,CLX,13012
5816,2021-07-01,CL,46443
5817,2021-07-01,COST,28054
5818,2021-07-01,DHR,47021
5819,2021-07-01,DIS,60536
5820,2021-07-01,D,3310
5821,2021-07-01,DNB,280830
5822,2021-07-01,ECL,43917
5823,2021-07-01,ACVF,9200
5824,2021-07-01,XOM,4496
5825,2021-07-01,FRPT,1500
5826,2021-07-01,IT,33751
5827,2021-07-01,GWRE,56441
5828,2021-07-01,HLT,62722
5829,2021-07-01,HD,800
5830,2021-07-01,ILMN,24985
5831,2021-07-01,IBM,1479
5832,2021-07-01,QQQ,1310
5833,2021-07-01,STIP,5505
5834,2021-07-01,SHY,33620
5835,2021-07-01,AGG,4300
5836,2021-07-01,EFA,7760
5837,2021-07-01,IWM,2954
5838,2021-07-01,TIP,37741
5839,2021-07-01,JNJ,56953
5840,2021-07-01,MTB,23296
5841,2021-07-01,MKC,74982
5842,2021-07-01,MSFT,57843
5843,2021-07-01,NEOG,240318
5844,2021-07-01,NEE,133057
5845,2021-07-01,NSC,35379
5846,2021-07-01,PYPL,45256
5847,2021-07-01,PEP,59595
5848,2021-07-01,STPZ,3690
5849,2021-07-01,PG,56025
5850,2021-07-01,SITE,67063
5851,2021-07-01,SPIP,53190
5852,2021-07-01,SQ,66812
5853,2021-07-01,SYK,880
5854,2021-07-01,SYY,2660
5855,2021-07-01,TXN,1315
5856,2021-07-01,TSCO,52485
5857,2021-07-01,TYL,16369
5858,2021-07-01,UBER,165758
5859,2021-07-01,VOO,8500
5860,2021-07-01,VB,2664
5861,2021-07-01,VTI,1234
5862,2021-07-01,VWO,4770
5863,2021-07-01,VTIP,158520
5864,2021-07-01,VCSH,53270
5865,2021-07-01,VGT,864
5866,2021-07-01,VRSK,3430
5867,2021-07-01,V,42870
5868,2021-07-01,WST,54378
5869,2021-07-01,WWD,2300
5870,2018-07-01,MMM,31540
5871,2018-07-01,ABT,75864
5872,2018-07-01,AFL,76173
5873,2018-07-01,ALB,22213
5874,2018-07-01,ALGN,20296
5875,2018-07-01,GOOGL,3778
5876,2018-07-01,AMT,39459
5877,2018-07-01,ADI,44897
5878,2018-07-01,ATR,66329
5879,2018-07-01,BF/B,69357
5880,2018-07-01,CHD,92881
5881,2018-07-01,CLX,16345
5882,2018-07-01,CL,74100
5883,2018-07-01,CBSH,66024
5884,2018-07-01,COST,31476
5885,2018-07-01,DHR,50900
5886,2018-07-01,DIS,59184
5887,2018-07-01,D,8265
5888,2018-07-01,ECL,48002
5889,2018-07-01,ENB,93710
5890,2018-07-01,FLS,70980
5891,2018-07-01,FTV,56720
5892,2018-07-01,IT,27012
5893,2018-07-01,GWRE,49761
5894,2018-07-01,HP,3230
5895,2018-07-01,ILMN,26381
5896,2018-07-01,TIP,30536
5897,2018-07-01,SHY,17570
5898,2018-07-01,EFA,8242
5899,2018-07-01,IWM,4745
5900,2018-07-01,STIP,2330
5901,2018-07-01,JNJ,53867
5902,2018-07-01,MTB,1221
5903,2018-07-01,MKC,35111
5904,2018-07-01,NEOG,126401
5905,2018-07-01,NEE,35267
5906,2018-07-01,NSC,37219
5907,2018-07-01,DNOW,208126
5908,2018-07-01,OSUR,115089
5909,2018-07-01,PEP,55437
5910,2018-07-01,STPZ,5907
5911,2018-07-01,PG,52453
5912,2018-07-01,NOBL,3906
5913,2018-07-01,SLB,40661
5914,2018-07-01,SITE,50678
5915,2018-07-01,SPIP,18650
5916,2018-07-01,STT,3055
5917,2018-07-01,TSCO,51232
5918,2018-07-01,THS,80233
5919,2018-07-01,VOO,8268
5920,2018-07-01,VO,2226
5921,2018-07-01,VB,4794
5922,2018-07-01,VTI,2451
5923,2018-07-01,VWO,5000
5924,2018-07-01,VTIP,7960
5925,2018-07-01,VCSH,5575
5926,2018-07-01,VRSK,52936
5927,2018-07-01,V,38464
5928,2018-07-01,WST,73213
5929,2018-07-01,WWD,2800
5930,2022-05-01,ABT,79054
5931,2022-05-01,ADBE,540
5932,2022-05-01,ADI,43819
5933,2022-05-01,ANGI,181400
5934,2022-05-01,ATR,64338
5935,2022-05-01,SQ,64976
5936,2022-05-01,BR,43434
5937,2022-05-01,CHD,93848
5938,2022-05-01,CLX,11382
5939,2022-05-01,CL,40362
5940,2022-05-01,CTRA,132610
5941,2022-05-01,DHR,45166
5942,2022-05-01,D,3050
5943,2022-05-01,ECL,44768
5944,2022-05-01,ACVF,9200
5945,2022-05-01,IT,32631
5946,2022-05-01,GWRE,58596
5947,2022-05-01,HLT,62586
5948,2022-05-01,ILMN,25171
5949,2022-05-01,STIP,9350
5950,2022-05-01,SHY,33025
5951,2022-05-01,EFA,6725
5952,2022-05-01,IWM,2156
5953,2022-05-01,MTB,24812
5954,2022-05-01,MKC,79441
5955,2022-05-01,NEOG,241412
5956,2022-05-01,NSC,35615
5957,2022-05-01,STPZ,3690
5958,2022-05-01,NOBL,2660
5959,2022-05-01,SITE,63650
5960,2022-05-01,SPIP,58930
5961,2022-05-01,SYK,880
5962,2022-05-01,SYY,2772
5963,2022-05-01,TSCO,51481
5964,2022-05-01,TYL,16741
5965,2022-05-01,UBER,168125
5966,2022-05-01,VOO,8031
5967,2022-05-01,VB,2974
5968,2022-05-01,VWO,4770
5969,2022-05-01,VTIP,207140
5970,2022-05-01,VCSH,57690
5971,2022-05-01,VGT,1074
5972,2022-05-01,VRSK,3370
5973,2022-05-01,WST,50181
5974,2022-05-01,WWD,2300
5975,2018-10-01,MMM,32060
5976,2018-10-01,ABT,76456
5977,2018-10-01,AFL,78216
5978,2018-10-01,ALB,2125
5979,2018-10-01,ALGN,19845
5980,2018-10-01,GOOGL,3765
5981,2018-10-01,AMZN,3479
5982,2018-10-01,AMT,39683
5983,2018-10-01,ADI,45542
5984,2018-10-01,AAPL,39211
5985,2018-10-01,ATR,66231
5986,2018-10-01,BRK/B,932
5987,2018-10-01,BF/B,70780
5988,2018-10-01,CHD,93834
5989,2018-10-01,CLX,16010
5990,2018-10-01,CL,75791
5991,2018-10-01,CBSH,66511
5992,2018-10-01,COST,31146
5993,2018-10-01,DHR,51515
5994,2018-10-01,DIS,60136
5995,2018-10-01,D,8265
5996,2018-10-01,ECL,47995
5997,2018-10-01,ENB,97166
5998,2018-10-01,XOM,13038
5999,2018-10-01,FLS,74068
6000,2018-10-01,FTV,57226
6001,2018-10-01,IT,27585
6002,2018-10-01,GWRE,50225
6003,2018-10-01,HP,3230
6004,2018-10-01,HLT,56111
6005,2018-10-01,ILMN,26048
6006,2018-10-01,IBM,2166
6007,2018-10-01,TIP,30454
6008,2018-10-01,SHY,16380
6009,2018-10-01,EFA,8242
6010,2018-10-01,IWM,4745
6011,2018-10-01,STIP,2230
6012,2018-10-01,JNJ,54109
6013,2018-10-01,LFUS,10189
6014,2018-10-01,MTB,1221
6015,2018-10-01,MKC,35473
6016,2018-10-01,MSFT,66804
6017,2018-10-01,NEOG,123234
6018,2018-10-01,NEE,35310
6019,2018-10-01,NSC,37067
6020,2018-10-01,DNOW,215094
6021,2018-10-01,OSUR,112186
6022,2018-10-01,PEP,55571
6023,2018-10-01,STPZ,5605
6024,2018-10-01,PG,52765
6025,2018-10-01,NOBL,3906
6026,2018-10-01,SLB,40705
6027,2018-10-01,SITE,51456
6028,2018-10-01,SPIP,18395
6029,2018-10-01,STT,2855
6030,2018-10-01,TSCO,51687
6031,2018-10-01,THS,84642
6032,2018-10-01,VOO,8160
6033,2018-10-01,VO,2346
6034,2018-10-01,VB,5933
6035,2018-10-01,VTI,2416
6036,2018-10-01,VWO,5000
6037,2018-10-01,VTIP,15860
6038,2018-10-01,VCSH,5575
6039,2018-10-01,VGT,1020
6040,2018-10-01,VRSK,53145
6041,2018-10-01,V,38506
6042,2018-10-01,WST,72719
6043,2018-10-01,WWD,2800
6044,2024-01-01,ABT,74819
6045,2024-01-01,ADBE,440
6046,2024-01-01,AMT,35335
6047,2024-01-01,ADI,41393
6048,2024-01-01,ATR,13210
6049,2024-01-01,BR,41205
6050,2024-01-01,CP,56383
6051,2024-01-01,CHD,87451
6052,2024-01-01,CLX,7755
6053,2024-01-01,CL,23196
6054,2024-01-01,CTRA,307550
6055,2024-01-01,DHR,42480
6056,2024-01-01,DMRC,6500
6057,2024-01-01,ECL,61256
6058,2024-01-01,ACVF,9200
6059,2024-01-01,FNV,33683
6060,2024-01-01,IT,28453
6061,2024-01-01,HES,34749
6062,2024-01-01,HLT,57926
6063,2024-01-01,IVV,555
6064,2024-01-01,EFA,6100
6065,2024-01-01,IWM,1571
6066,2024-01-01,MTB,22896
6067,2024-01-01,MKC,75091
6068,2024-01-01,MRK,3325
6069,2024-01-01,NEOG,264913
6070,2024-01-01,NEE,121287
6071,2024-01-01,PG,54829
6072,2024-01-01,NOBL,2660
6073,2024-01-01,SLB,89646
6074,2024-01-01,SMPL,131974
6075,2024-01-01,SITE,60078
6076,2024-01-01,SYK,880
6077,2024-01-01,TXN,1315
6078,2024-01-01,TSCO,46543
6079,2024-01-01,TYL,15857
6080,2024-01-01,VOO,9527
6081,2024-01-01,VB,2841
6082,2024-01-01,VTIP,6420
6083,2024-01-01,VGT,1054
6084,2024-01-01,VRSK,2797
6085,2024-01-01,WST,45676
6086,2024-01-01,WWD,2300
6087,2021-04-01,MMM,1685
6088,2021-04-01,ABT,78853
6089,2021-04-01,ADBE,610
6090,2021-04-01,AMT,36901
6091,2021-04-01,ADI,42241
6092,2021-04-01,ANGI,275726
6093,2021-04-01,ATR,63099
6094,2021-04-01,SAM,5882
6095,2021-04-01,BR,41776
6096,2021-04-01,CHD,93142
6097,2021-04-01,CLX,13167
6098,2021-04-01,CL,87053
6099,2021-04-01,COST,28092
6100,2021-04-01,DHR,47321
6101,2021-04-01,DIS,61440
6102,2021-04-01,D,4170
6103,2021-04-01,DNB,274415
6104,2021-04-01,ECL,43723
6105,2021-04-01,XOM,5446
6106,2021-04-01,FRPT,1500
6107,2021-04-01,IT,33763
6108,2021-04-01,GWRE,56296
6109,2021-04-01,HLT,62897
6110,2021-04-01,HD,800
6111,2021-04-01,ILMN,25189
6112,2021-04-01,QQQ,1310
6113,2021-04-01,STIP,5505
6114,2021-04-01,SHY,36600
6115,2021-04-01,EFA,7760
6116,2021-04-01,IWM,3152
6117,2021-04-01,JNJ,56664
6118,2021-04-01,MTB,23296
6119,2021-04-01,MKC,74451
6120,2021-04-01,NEOG,120479
6121,2021-04-01,NEE,132830
6122,2021-04-01,NSC,35415
6123,2021-04-01,PYPL,46441
6124,2021-04-01,PEP,59193
6125,2021-04-01,STPZ,4315
6126,2021-04-01,SITE,68228
6127,2021-04-01,SPIP,51990
6128,2021-04-01,SQ,69214
6129,2021-04-01,SYK,880
6130,2021-04-01,TXN,1315
6131,2021-04-01,TSCO,52971
6132,2021-04-01,TYL,16198
6133,2021-04-01,UBER,165798
6134,2021-04-01,VOO,9047
6135,2021-04-01,VB,2604
6136,2021-04-01,VTI,1269
6137,2021-04-01,VWO,5000
6138,2021-04-01,VTIP,147365
6139,2021-04-01,VCSH,45375
6140,2021-04-01,VGT,918
6141,2021-04-01,VRSK,3430
6142,2021-04-01,V,42773
6143,2021-04-01,WST,56538
6144,2021-04-01,WWD,2300
6145,2021-10-01,MMM,1325
6146,2021-10-01,ABT,78723
6147,2021-10-01,ADBE,410
6148,2021-10-01,AMZN,3027
6149,2021-10-01,AMT,36781
6150,2021-10-01,ADI,43219
6151,2021-10-01,ANGI,332541
6152,2021-10-01,AAPL,122193
6153,2021-10-01,ATR,63336
6154,2021-10-01,SAM,5720
6155,2021-10-01,BR,42624
6156,2021-10-01,CHD,93309
6157,2021-10-01,CLX,12287
6158,2021-10-01,CL,42436
6159,2021-10-01,COST,27444
6160,2021-10-01,DHR,45743
6161,2021-10-01,DIS,60661
6162,2021-10-01,D,3010
6163,2021-10-01,DNB,281445
6164,2021-10-01,ECL,44027
6165,2021-10-01,ACVF,9200
6166,2021-10-01,FRPT,1500
6167,2021-10-01,IT,33013
6168,2021-10-01,GWRE,57341
6169,2021-10-01,HLT,63212
6170,2021-10-01,HD,800
6171,2021-10-01,ILMN,24813
6172,2021-10-01,IBM,1479
6173,2021-10-01,QQQ,1270
6174,2021-10-01,STIP,6555
6175,2021-10-01,SHY,34495
6176,2021-10-01,AGG,4300
6177,2021-10-01,EFA,6100
6178,2021-10-01,IWM,2509
6179,2021-10-01,TIP,38916
6180,2021-10-01,JNJ,57065
6181,2021-10-01,LFUS,740
6182,2021-10-01,MTB,24746
6183,2021-10-01,MKC,77010
6184,2021-10-01,MSFT,56630
6185,2021-10-01,MRNA,650
6186,2021-10-01,NEOG,237529
6187,2021-10-01,NEE,134072
6188,2021-10-01,NSC,35461
6189,2021-10-01,PYPL,44603
6190,2021-10-01,PEP,59925
6191,2021-10-01,STPZ,3690
6192,2021-10-01,PG,56738
6193,2021-10-01,NOBL,2660
6194,2021-10-01,SITE,65535
6195,2021-10-01,SPIP,54810
6196,2021-10-01,SQ,64973
6197,2021-10-01,SYK,880
6198,2021-10-01,SYY,2660
6199,2021-10-01,TXN,1315
6200,2021-10-01,TSCO,51600
6201,2021-10-01,TYL,16560
6202,2021-10-01,UBER,165833
6203,2021-10-01,VOO,8230
6204,2021-10-01,VB,2884
6205,2021-10-01,VTI,1097
6206,2021-10-01,VWO,4770
6207,2021-10-01,VTIP,178040
6208,2021-10-01,VCSH,59470
6209,2021-10-01,VGT,864
6210,2021-10-01,VRSK,3325
6211,2021-10-01,V,42956
6212,2021-10-01,WST,51723
6213,2021-10-01,WWD,2300
6214,2020-01-01,MMM,33981
6215,2020-01-01,ABT,76813
6216,2020-01-01,AFL,79990
6217,2020-01-01,ALGN,19890
6218,2020-01-01,GOOG,190
6219,2020-01-01,GOOGL,3779
6220,2020-01-01,AMZN,3645
6221,2020-01-01,AMT,37340
6222,2020-01-01,ADI,35327
6223,2020-01-01,AAPL,38337
6224,2020-01-01,ATR,62882
6225,2020-01-01,BRK/B,1658
6226,2020-01-01,BR,38765
6227,2020-01-01,BF/B,69531
6228,2020-01-01,CHD,92083
